SalesDate,Sales
2013-01-31,121781
2013-02-28,116474
2013-03-31,142182
2013-04-30,122685
2013-05-31,123082
2013-06-30,122013
2013-07-31,141925
2013-08-31,149345
2013-09-30,119643
2013-10-31,119067
2013-11-30,137852
2013-12-31,171509
2014-01-31,121594
2014-02-28,116392
2014-03-31,123792
2014-04-30,131585
2014-05-31,125377
2014-06-30,123246
2014-07-31,137684
2014-08-31,138340
2014-09-30,129312
2014-10-31,130986
2014-11-30,143423
2014-12-31,180373
2015-01-31,132031
2015-02-28,120567
2015-03-31,138868
2015-04-30,136802
2015-05-31,121884
2015-06-30,137352
2015-07-31,150443
