SalesDate,Sales
2013-01-31,277666
2013-02-28,242845
2013-03-31,271865
2013-04-30,246078
2013-05-31,241067
2013-06-30,240621
2013-07-31,246784
2013-08-31,229855
2013-09-30,224462
2013-10-31,230672
2013-11-30,219593
2013-12-31,289227
2014-01-31,230289
2014-02-28,206242
2014-03-31,230665
2014-04-30,215178
2014-05-31,216139
2014-06-30,220361
2014-07-31,238125
2014-08-31,216114
2014-09-30,218864
2014-10-31,209374
2014-11-30,223516
2014-12-31,275668
2015-01-31,215768
2015-02-28,193887
2015-03-31,221909
2015-04-30,215792
2015-05-31,205339
2015-06-30,238479
2015-07-31,230785
