SalesDate,Sales
2013-01-31,134031
2013-02-28,130258
2013-03-31,144549
2013-04-30,134412
2013-05-31,135277
2013-06-30,129596
2013-07-31,145573
2013-08-31,138140
2013-09-30,125629
2013-10-31,130169
2013-11-30,133865
2013-12-31,156838
2014-01-31,131895
2014-02-28,126460
2014-03-31,136421
2014-04-30,138311
2014-05-31,134895
2014-06-30,134046
2014-07-31,143987
2014-08-31,132459
2014-09-30,137855
2014-10-31,137273
2014-11-30,144372
2014-12-31,162480
2015-01-31,122813
2015-02-28,88936
2015-03-31,106439
2015-04-30,104206
2015-05-31,91903
2015-06-30,103523
2015-07-31,103081
