SalesDate,Sales
2013-01-31,229575
2013-02-28,224395
2013-03-31,248559
2013-04-30,239083
2013-05-31,240363
2013-06-30,237063
2013-07-31,256007
2013-08-31,259082
2013-09-30,225165
2013-10-31,238078
2013-11-30,242300
2013-12-31,273732
2014-01-31,229229
2014-02-28,226753
2014-03-31,239224
2014-04-30,239412
2014-05-31,242700
2014-06-30,239960
2014-07-31,255410
2014-08-31,249234
2014-09-30,252214
2014-10-31,255866
2014-11-30,263827
2014-12-31,275034
2015-01-31,242485
2015-02-28,231403
2015-03-31,258183
2015-04-30,260085
2015-05-31,246672
2015-06-30,263963
2015-07-31,277125
