SalesDate,Sales
2013-01-31,95597
2013-02-28,89763
2013-03-31,103600
2013-04-30,97032
2013-05-31,93793
2013-06-30,93539
2013-07-31,111366
2013-08-31,99605
2013-09-30,98968
2013-10-31,103115
2013-11-30,108096
2013-12-31,116030
2014-01-31,94822
2014-02-28,93631
2014-03-31,99784
2014-04-30,99884
2014-05-31,99663
2014-06-30,96708
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,96835
2015-02-28,85915
2015-03-31,101803
2015-04-30,95781
2015-05-31,89071
2015-06-30,103838
2015-07-31,104070
