SalesDate,Sales
2013-01-31,131540
2013-02-28,121470
2013-03-31,138344
2013-04-30,129837
2013-05-31,126204
2013-06-30,124496
2013-07-31,146886
2013-08-31,129016
2013-09-30,119188
2013-10-31,131107
2013-11-30,133250
2013-12-31,161586
2014-01-31,132693
2014-02-28,124534
2014-03-31,132686
2014-04-30,135817
2014-05-31,127736
2014-06-30,126583
2014-07-31,135334
2014-08-31,122215
2014-09-30,130739
2014-10-31,130661
2014-11-30,139622
2014-12-31,158370
2015-01-31,133614
2015-02-28,123835
2015-03-31,135947
2015-04-30,132864
2015-05-31,124399
2015-06-30,138464
2015-07-31,132663
