SalesDate,Sales
2013-01-31,156765
2013-02-28,152093
2013-03-31,146619
2013-04-30,118509
2013-05-31,117606
2013-06-30,113987
2013-07-31,141340
2013-08-31,131319
2013-09-30,113144
2013-10-31,125582
2013-11-30,125477
2013-12-31,151792
2014-01-31,131518
2014-02-28,120528
2014-03-31,128494
2014-04-30,135582
2014-05-31,125349
2014-06-30,122265
2014-07-31,137017
2014-08-31,123516
2014-09-30,128580
2014-10-31,130470
2014-11-30,139287
2014-12-31,154466
2015-01-31,135176
2015-02-28,120018
2015-03-31,136322
2015-04-30,133467
2015-05-31,121810
2015-06-30,135638
2015-07-31,137307
