SalesDate,Sales
2013-01-31,109442
2013-02-28,101126
2013-03-31,116860
2013-04-30,106141
2013-05-31,110292
2013-06-30,105280
2013-07-31,151892
2013-08-31,125969
2013-09-30,110338
2013-10-31,115805
2013-11-30,119567
2013-12-31,147516
2014-01-31,112339
2014-02-28,107503
2014-03-31,109579
2014-04-30,114394
2014-05-31,112680
2014-06-30,112854
2014-07-31,122489
2014-08-31,110536
2014-09-30,118728
2014-10-31,113204
2014-11-30,123304
2014-12-31,148855
2015-01-31,119043
2015-02-28,105065
2015-03-31,121681
2015-04-30,113909
2015-05-31,108196
2015-06-30,124041
2015-07-31,124190
