SalesDate,Sales
2013-01-31,266290
2013-02-28,242543
2013-03-31,288184
2013-04-30,265858
2013-05-31,272592
2013-06-30,260596
2013-07-31,317760
2013-08-31,287620
2013-09-30,235819
2013-10-31,262701
2013-11-30,255919
2013-12-31,310449
2014-01-31,263780
2014-02-28,249804
2014-03-31,260281
2014-04-30,264102
2014-05-31,262594
2014-06-30,260527
2014-07-31,285368
2014-08-31,263376
2014-09-30,251242
2014-10-31,255611
2014-11-30,262169
2014-12-31,300759
2015-01-31,273482
2015-02-28,231042
2015-03-31,260548
2015-04-30,257361
2015-05-31,242176
2015-06-30,278296
2015-07-31,280635
