SalesDate,Sales
2013-01-31,103388
2013-02-28,99869
2013-03-31,116254
2013-04-30,113416
2013-05-31,120221
2013-06-30,114614
2013-07-31,151361
2013-08-31,130122
2013-09-30,107971
2013-10-31,107586
2013-11-30,117703
2013-12-31,134075
2014-01-31,104714
2014-02-28,99358
2014-03-31,110188
2014-04-30,125321
2014-05-31,121534
2014-06-30,125657
2014-07-31,150160
2014-08-31,134540
2014-09-30,123215
2014-10-31,121252
2014-11-30,127871
2014-12-31,146740
2015-01-31,117483
2015-02-28,103080
2015-03-31,125276
2015-04-30,128068
2015-05-31,124528
2015-06-30,136602
2015-07-31,156493
