SalesDate,Sales
2013-01-31,70182
2013-02-28,65199
2013-03-31,73896
2013-04-30,73391
2013-05-31,73390
2013-06-30,77290
2013-07-31,87165
2013-08-31,81792
2013-09-30,75763
2013-10-31,80410
2013-11-30,81138
2013-12-31,90696
2014-01-31,80233
2014-02-28,74932
2014-03-31,79567
2014-04-30,83741
2014-05-31,83118
2014-06-30,81485
2014-07-31,90424
2014-08-31,86958
2014-09-30,86244
2014-10-31,90932
2014-11-30,90308
2014-12-31,109093
2015-01-31,92849
2015-02-28,84005
2015-03-31,97087
2015-04-30,94946
2015-05-31,90049
2015-06-30,93758
2015-07-31,106228
