SalesDate,Sales
2013-01-31,113770
2013-02-28,111428
2013-03-31,140844
2013-04-30,112827
2013-05-31,118719
2013-06-30,118643
2013-07-31,138580
2013-08-31,132743
2013-09-30,115540
2013-10-31,119452
2013-11-30,131846
2013-12-31,170367
2014-01-31,117760
2014-02-28,116734
2014-03-31,127295
2014-04-30,129876
2014-05-31,125810
2014-06-30,125929
2014-07-31,129572
2014-08-31,114416
2014-09-30,129786
2014-10-31,120427
2014-11-30,131052
2014-12-31,178200
2015-01-31,130409
2015-02-28,114834
2015-03-31,138858
2015-04-30,134773
2015-05-31,121391
2015-06-30,137047
2015-07-31,139130
