SalesDate,Sales
2013-01-31,129406
2013-02-28,121862
2013-03-31,133578
2013-04-30,128771
2013-05-31,128992
2013-06-30,131769
2013-07-31,135952
2013-08-31,139585
2013-09-30,117761
2013-10-31,126123
2013-11-30,139078
2013-12-31,150210
2014-01-31,133727
2014-02-28,124883
2014-03-31,129367
2014-04-30,133704
2014-05-31,131565
2014-06-30,132283
2014-07-31,137469
2014-08-31,131555
2014-09-30,133727
2014-10-31,134230
2014-11-30,141923
2014-12-31,156191
2015-01-31,143032
2015-02-28,123867
2015-03-31,138212
2015-04-30,135309
2015-05-31,129669
2015-06-30,141666
2015-07-31,145710
