SalesDate,Sales
2013-01-31,113583
2013-02-28,100315
2013-03-31,114928
2013-04-30,108707
2013-05-31,105190
2013-06-30,106169
2013-07-31,125205
2013-08-31,131973
2013-09-30,152863
2013-10-31,116918
2013-11-30,119703
2013-12-31,130763
2014-01-31,112960
2014-02-28,108375
2014-03-31,128746
2014-04-30,115501
2014-05-31,117116
2014-06-30,115011
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,121585
2015-02-28,106826
2015-03-31,130623
2015-04-30,115353
2015-05-31,113192
2015-06-30,124884
2015-07-31,131810
