SalesDate,Sales
2013-01-31,213808
2013-02-28,201136
2013-03-31,239552
2013-04-30,215235
2013-05-31,215927
2013-06-30,207824
2013-07-31,224634
2013-08-31,228442
2013-09-30,204113
2013-10-31,214997
2013-11-30,229775
2013-12-31,265706
2014-01-31,224150
2014-02-28,208642
2014-03-31,222926
2014-04-30,225752
2014-05-31,220225
2014-06-30,220559
2014-07-31,229795
2014-08-31,216967
2014-09-30,218483
2014-10-31,225259
2014-11-30,239034
2014-12-31,273820
2015-01-31,235084
2015-02-28,211950
2015-03-31,242643
2015-04-30,234545
2015-05-31,219222
2015-06-30,236376
2015-07-31,243048
