SalesDate,Sales
2013-01-31,107173
2013-02-28,102842
2013-03-31,117559
2013-04-30,113728
2013-05-31,108019
2013-06-30,109493
2013-07-31,126519
2013-08-31,112159
2013-09-30,105567
2013-10-31,113892
2013-11-30,108447
2013-12-31,114351
2014-01-31,99585
2014-02-28,98913
2014-03-31,105476
2014-04-30,105093
2014-05-31,104184
2014-06-30,100348
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,126594
2015-02-28,110781
2015-03-31,136740
2015-04-30,124282
2015-05-31,120202
2015-06-30,129262
2015-07-31,136928
