SalesDate,Sales
2013-01-31,120080
2013-02-28,112168
2013-03-31,124921
2013-04-30,117342
2013-05-31,120644
2013-06-30,117208
2013-07-31,123051
2013-08-31,123906
2013-09-30,114556
2013-10-31,120576
2013-11-30,121874
2013-12-31,130398
2014-01-31,117757
2014-02-28,108308
2014-03-31,118943
2014-04-30,119923
2014-05-31,119421
2014-06-30,122259
2014-07-31,132748
2014-08-31,113119
2014-09-30,118129
2014-10-31,119296
2014-11-30,116728
2014-12-31,131483
2015-01-31,116814
2015-02-28,106585
2015-03-31,122352
2015-04-30,118183
2015-05-31,109544
2015-06-30,123287
2015-07-31,123496
