SalesDate,Sales
2013-01-31,190571
2013-02-28,186107
2013-03-31,215465
2013-04-30,190601
2013-05-31,195833
2013-06-30,185026
2013-07-31,219951
2013-08-31,202983
2013-09-30,187908
2013-10-31,201620
2013-11-30,206497
2013-12-31,261600
2014-01-31,206457
2014-02-28,197102
2014-03-31,219498
2014-04-30,217691
2014-05-31,213074
2014-06-30,203081
2014-07-31,227391
2014-08-31,207346
2014-09-30,211456
2014-10-31,210445
2014-11-30,208968
2014-12-31,260009
2015-01-31,210013
2015-02-28,190179
2015-03-31,213563
2015-04-30,211069
2015-05-31,196965
2015-06-30,216066
2015-07-31,219560
