SalesDate,Sales
2013-01-31,126411
2013-02-28,127718
2013-03-31,150255
2013-04-30,134636
2013-05-31,139294
2013-06-30,132760
2013-07-31,160130
2013-08-31,150702
2013-09-30,138731
2013-10-31,148242
2013-11-30,152896
2013-12-31,192056
2014-01-31,155847
2014-02-28,136863
2014-03-31,151613
2014-04-30,145431
2014-05-31,145754
2014-06-30,135036
2014-07-31,135480
2014-08-31,130538
2014-09-30,135647
2014-10-31,137761
2014-11-30,137545
2014-12-31,162289
2015-01-31,151626
2015-02-28,140857
2015-03-31,144658
2015-04-30,142846
2015-05-31,130189
2015-06-30,153056
2015-07-31,149831
